Invoice ID,Branch,Yangon,Naypyitaw,Mandalay,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,Rating,branch_city_num,branch_city,Day,Month_numeric,Year,Month_string
794-42-3736,B,0,0,1,Normal,Male,Food and beverages,33.33,2,3.333,69.993,2019-01-26,02:41:00 PM,Credit card,6.4,0,Mandalay,26,1,2019,January
172-42-8274,B,0,0,1,Normal,Female,Electronic accessories,38.27,2,3.827,80.367,2019-03-02,06:18:00 PM,Credit card,5.8,0,Mandalay,2,3,2019,March
558-60-5016,A,1,0,0,Normal,Female,Home and lifestyle,33.3,9,14.985,314.685,2019-03-04,03:27:00 PM,Ewallet,7.2,2,Yangon,4,3,2019,March
195-06-0432,A,1,0,0,Member,Male,Home and lifestyle,81.01,3,12.1515,255.1815,2019-01-13,12:55:00 PM,Credit card,9.3,2,Yangon,13,1,2019,January
605-03-2706,A,1,0,0,Normal,Female,Health and beauty,15.8,3,2.37,49.77,2019-03-25,06:02:00 PM,Cash,9.5,2,Yangon,25,3,2019,March
214-30-2776,B,0,0,1,Member,Female,Electronic accessories,34.49,5,8.6225,181.0725,2019-03-11,07:44:00 PM,Credit card,9.0,0,Mandalay,11,3,2019,March
746-04-1077,B,0,0,1,Member,Female,Food and beverages,84.63,10,42.315,888.615,2019-01-01,11:36:00 AM,Credit card,9.0,0,Mandalay,1,1,2019,January
448-34-8700,B,0,0,1,Member,Male,Home and lifestyle,36.91,7,12.9185,271.2885,2019-02-10,01:51:00 PM,Ewallet,6.7,0,Mandalay,10,2,2019,February
452-04-8808,B,0,0,1,Normal,Male,Electronic accessories,87.08,7,30.478,640.038,2019-01-26,03:17:00 PM,Cash,5.5,0,Mandalay,26,1,2019,January
531-56-4728,A,1,0,0,Normal,Male,Home and lifestyle,80.08,3,12.012,252.252,2019-02-11,03:29:00 PM,Cash,5.4,2,Yangon,11,2,2019,February
744-82-9138,C,0,1,0,Normal,Male,Fashion accessories,86.13,2,8.613,180.873,2019-02-07,05:59:00 PM,Cash,8.2,1,Naypyitaw,7,2,2019,February
883-69-1285,B,0,0,1,Member,Male,Fashion accessories,49.92,2,4.992,104.832,2019-03-06,11:55:00 AM,Credit card,7.0,0,Mandalay,6,3,2019,March
221-25-5073,A,1,0,0,Normal,Female,Food and beverages,74.66,4,14.932,313.572,2019-03-04,10:39:00 AM,Cash,8.5,2,Yangon,4,3,2019,March
518-71-6847,B,0,0,1,Member,Male,Food and beverages,26.6,6,7.98,167.58,2019-02-26,03:10:00 PM,Ewallet,4.9,0,Mandalay,26,2,2019,February
156-20-0370,B,0,0,1,Normal,Female,Electronic accessories,25.45,1,1.2725,26.7225,2019-03-10,06:10:00 PM,Credit card,5.1,0,Mandalay,10,3,2019,March
151-33-7434,B,0,0,1,Normal,Female,Food and beverages,67.77,1,3.3885,71.1585,2019-02-04,08:43:00 PM,Credit card,6.5,0,Mandalay,4,2,2019,February
728-47-9078,C,0,1,0,Member,Male,Food and beverages,59.59,4,11.918,250.278,2019-01-19,12:46:00 PM,Cash,9.8,1,Naypyitaw,19,1,2019,January
809-46-1866,A,1,0,0,Normal,Male,Health and beauty,58.15,4,11.63,244.23,2019-01-23,05:44:00 PM,Cash,8.4,2,Yangon,23,1,2019,January
139-32-4183,A,1,0,0,Member,Female,Sports and travel,97.48,9,43.866,921.186,2019-03-14,02:19:00 PM,Ewallet,7.4,2,Yangon,14,3,2019,March
148-41-7930,C,0,1,0,Normal,Male,Health and beauty,99.96,7,34.986,734.706,2019-01-23,10:33:00 AM,Cash,6.1,1,Naypyitaw,23,1,2019,January
189-40-5216,C,0,1,0,Normal,Male,Electronic accessories,96.37,7,33.7295,708.3195,2019-01-09,11:40:00 AM,Cash,6.0,1,Naypyitaw,9,1,2019,January
374-38-5555,B,0,0,1,Normal,Female,Fashion accessories,63.71,5,15.9275,334.4775,2019-02-07,07:30:00 PM,Ewallet,8.5,0,Mandalay,7,2,2019,February
764-44-8999,B,0,0,1,Normal,Female,Health and beauty,14.76,2,1.476,30.996,2019-02-18,02:42:00 PM,Ewallet,4.3,0,Mandalay,18,2,2019,February
552-44-5977,B,0,0,1,Member,Male,Health and beauty,62.0,8,24.8,520.8,2019-01-03,07:08:00 PM,Credit card,6.2,0,Mandalay,3,1,2019,January
267-62-7380,C,0,1,0,Member,Male,Electronic accessories,82.34,10,41.17,864.57,2019-03-29,07:12:00 PM,Ewallet,4.3,1,Naypyitaw,29,3,2019,March
430-53-4718,B,0,0,1,Member,Male,Health and beauty,75.37,8,30.148,633.108,2019-01-28,03:46:00 PM,Credit card,8.4,0,Mandalay,28,1,2019,January
886-18-2897,A,1,0,0,Normal,Female,Food and beverages,56.56,5,14.14,296.94,2019-03-22,07:06:00 PM,Credit card,4.5,2,Yangon,22,3,2019,March
602-16-6955,B,0,0,1,Normal,Female,Sports and travel,76.6,10,38.3,804.3,2019-01-24,06:10:00 PM,Ewallet,6.0,0,Mandalay,24,1,2019,January
745-74-0715,A,1,0,0,Normal,Male,Electronic accessories,58.03,2,5.803,121.863,2019-03-10,08:46:00 PM,Ewallet,8.8,2,Yangon,10,3,2019,March
690-01-6631,B,0,0,1,Normal,Male,Fashion accessories,17.49,10,8.745,183.645,2019-02-22,06:35:00 PM,Ewallet,6.6,0,Mandalay,22,2,2019,February
652-49-6720,C,0,1,0,Member,Female,Electronic accessories,60.95,1,3.0475,63.9975,2019-02-18,11:40:00 AM,Ewallet,5.9,1,Naypyitaw,18,2,2019,February
233-67-5758,C,0,1,0,Normal,Male,Health and beauty,40.35,1,2.0175,42.3675,2019-01-29,01:46:00 PM,Ewallet,6.2,1,Naypyitaw,29,1,2019,January
303-96-2227,B,0,0,1,Normal,Female,Home and lifestyle,97.38,10,48.69,1022.49,2019-03-02,05:16:00 PM,Ewallet,4.4,0,Mandalay,2,3,2019,March
727-02-1313,A,1,0,0,Member,Male,Food and beverages,31.84,1,1.592,33.432,2019-02-09,01:22:00 PM,Cash,7.7,2,Yangon,9,2,2019,February
347-56-2442,A,1,0,0,Normal,Male,Home and lifestyle,65.82,1,3.291,69.111,2019-02-22,03:33:00 PM,Cash,4.1,2,Yangon,22,2,2019,February
849-09-3807,A,1,0,0,Member,Female,Fashion accessories,88.34,7,30.919,649.299,2019-02-18,01:28:00 PM,Cash,6.6,2,Yangon,18,2,2019,February
